Month,Open,High,Low,Close,Sector ID
Aug-18,,,,11220.99,9
Sep-18,11255.4,11292.1,9815.9,9916.94,9
Oct-18,9846.78,10322.47,9534.64,10034.09,9
Nov-18,10062.45,10734.65,10025.43,10640.91,9
Dec-18,10732.05,10934.53,10148.77,10843.87,9
Jan-19,10859.77,10926.29,10735.89,10862.63,9
